	GC-pop-S1_0	GC-pop-S2_0	GC-pop-S3_0	invitro-pop-S1_0	invitro-pop-S2_0	invitro-pop-S3_0	invivo-pop-S1_0	invivo-pop-S2_0	invivo-pop-S3_0	NAIVE-pop-S1_0	NAIVE-pop-S2_0	NAIVE-pop-S3_0
C19orf60	4.06368001260598	3.84089170845666	4.09366416200493	5.19713457959613	5.30814551269674	4.40956084732059	5.08271999676318	4.52922629613562	4.59320231146583	3.7626281872205	2.94915634846485	3.48759949433808
C12orf35	4.88967571482122	5.02683039046504	5.02683039046504	5.77011214249256	5.66463957467871	6.14550931257119	4.67908804998894	2.92116513511901	3.569662681857	5.50528540394256	5.33342027521816	5.74675699450843
LOC729275	1.65831974556078	1.24603739843614	1.24603739843614	1.77426711732946	2.30295402866753	2.1970718423639	2.1970718423639	2.92116513511901	2.50937811950592	1.30831046809148	1.58928020130354	1.26851705604071
LOC647979	6.89085446332463	6.97999746891459	6.9404814040225	6.22082013846901	6.4012809751252	6.42723515253174	7.41245583392178	7.66240398521481	7.58400394635352	8.16854045273023	8.80363349451425	8.55979873479377
C5orf45	2.92116513511901	2.66209841614383	1.91201534883867	2.71278319460055	2.30295402866753	2.1970718423639	2.1970718423639	1.63777263072262	2.13860365812969	1.30831046809148	1.58928020130354	1.26851705604071
C9orf123	5.41386025907638	5.67102818972268	5.13769845797436	4.85178761997027	4.76307243570507	4.50830761708455	4.85621264003147	5.14045307911431	5.03479942633203	4.70521225441586	4.54192215814795	5.29040116502368
C18orf8	1.65831974556078	3.54293875607366	3.36572086025867	3.12048798855515	3.18118094493278	2.1970718423639	3.20965001532237	4.2953883596332	3.00747200955627	3.7626281872205	2.94915634846485	3.59620392835603
C2orf76	2.17374472129307	1.24603739843614	1.26851705604071	2.30295402866753	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.24603739843614	1.24603739843614	1.26851705604071
C15orf40	2.92116513511901	1.65831974556078	1.63777263072262	2.30295402866753	2.78715030080066	1.77426711732946	2.1970718423639	3.569662681857	2.13860365812969	2.87732634409022	2.81270449176716	2.50937811950592
C9orf72	3.11152031972586	2.17374472129307	2.87732634409022	1.24603739843614	1.91201534883867	1.26851705604071	1.30831046809148	2.92116513511901	1.63777263072262	2.30295402866753	2.30295402866753	1.73705713687184
C4orf29	2.17374472129307	1.65831974556078	1.26851705604071	2.92116513511901	2.30295402866753	1.26851705604071	1.30831046809148	1.63777263072262	2.50937811950592	1.24603739843614	1.24603739843614	1.26851705604071
C7orf49	2.66209841614383	2.17374472129307	1.63777263072262	2.71278319460055	3.71350172066785	2.87732634409022	2.1970718423639	1.63777263072262	1.63777263072262	2.30295402866753	2.94915634846485	2.17374472129307
C7orf50	1.65831974556078	1.65831974556078	1.91201534883867	1.54463786572586	1.26851705604071	2.1970718423639	2.87732634409022	1.63777263072262	2.50937811950592	1.24603739843614	1.58928020130354	1.73705713687184
C20orf111	5.90300143063743	5.98032200772684	5.41386025907638	4.01723976951091	4.68533133630358	4.84302614334397	5.08271999676318	3.99440750800946	5.13569670306252	4.98903809670602	4.84302614334397	4.28157977010661
C3orf14	3.66470076631186	2.92116513511901	2.37457388479925	2.92116513511901	3.569662681857	3.87225496903037	3.569662681857	1.63777263072262	3.569662681857	3.07266254103253	3.57396168543846	2.50937811950592
KIAA1609	2.66209841614383	2.92116513511901	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	1.65831974556078	2.02594977329521	1.26851705604071
C10orf54	1.65831974556078	3.34927846106101	2.87732634409022	3.12048798855515	3.86661459989005	2.87732634409022	1.30831046809148	1.63777263072262	1.24603739843614	2.71278319460055	2.02594977329521	2.50937811950592
C11orf82	2.17374472129307	1.65831974556078	2.37457388479925	1.24603739843614	2.78715030080066	1.77426711732946	3.20965001532237	2.92116513511901	2.50937811950592	1.24603739843614	1.24603739843614	1.73705713687184
C5orf34	3.11152031972586	2.92116513511901	3.48759949433808	3.43277424255358	1.91201534883867	3.02431903998484	3.20965001532237	2.92116513511901	2.50937811950592	3.48759949433808	4.26235072987991	2.90037817646403
KIAA1191	3.86661459989005	3.54293875607366	3.93025662458545	3.12048798855515	2.78715030080066	3.59620392835603	3.569662681857	3.569662681857	2.87732634409022	3.48759949433808	2.02594977329521	3.23066372635374
C16orf87	4.3869467568085	4.57362479141128	4.52922629613562	3.87225496903037	2.30295402866753	1.26851705604071	3.77478526812145	3.569662681857	3.69154798370386	3.36572086025867	4.26235072987991	2.50937811950592
KIAA1009	2.66209841614383	2.17374472129307	1.63777263072262	2.71278319460055	1.91201534883867	1.77426711732946	1.30831046809148	1.63777263072262	2.50937811950592	2.71278319460055	2.02594977329521	3.07266254103253
C20orf194	2.17374472129307	1.65831974556078	2.71278319460055	2.92116513511901	1.91201534883867	2.1970718423639	2.87732634409022	1.63777263072262	2.13860365812969	2.87732634409022	3.42524560316009	3.23066372635374
C4orf21	3.66470076631186	3.54293875607366	3.36572086025867	3.569662681857	3.86661459989005	4.09366416200493	2.1970718423639	3.569662681857	2.87732634409022	1.30831046809148	2.02594977329521	1.73705713687184
C14orf80	4.54782784313843	3.84089170845666	3.93025662458545	2.92116513511901	4.10274259159467	1.26851705604071	2.87732634409022	2.92116513511901	2.13860365812969	1.65831974556078	2.30295402866753	1.26851705604071
C12orf29	1.2539361300827	1.24603739843614	2.37457388479925	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	2.13860365812969	1.30831046809148	2.02594977329521	1.73705713687184
SGK196	1.65831974556078	1.65831974556078	2.13860365812969	2.92116513511901	1.26851705604071	1.77426711732946	2.87732634409022	1.63777263072262	3.20965001532237	2.71278319460055	3.57396168543846	2.90037817646403
LOC400891	1.65831974556078	1.24603739843614	1.26851705604071	2.13860365812969	1.91201534883867	1.26851705604071	1.30831046809148	2.92116513511901	2.13860365812969	1.24603739843614	1.24603739843614	1.26851705604071
C3orf38	2.92116513511901	4.18311603037474	4.09366416200493	4.70521225441586	4.76307243570507	4.31786018273816	3.99440750800946	4.2953883596332	3.86661459989005	3.96444687691946	3.57396168543846	3.48759949433808
C1orf114	1.2539361300827	1.65831974556078	1.26851705604071	1.77426711732946	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	1.24603739843614	2.02594977329521	2.50937811950592
C18orf54	1.2539361300827	1.65831974556078	2.13860365812969	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	1.24603739843614	1.30831046809148	1.24603739843614	1.26851705604071
KIAA0040	5.65658473715948	5.74358947493367	5.69681470724221	3.569662681857	4.68533133630358	4.84302614334397	6.32855610924695	6.29039888328752	6.43228584770172	7.80292840327128	8.05261985628316	7.86052762556296
C4orf46	4.22342148922026	2.66209841614383	3.86661459989005	3.43277424255358	2.78715030080066	3.48759949433808	3.569662681857	2.92116513511901	3.86661459989005	1.91201534883867	1.24603739843614	1.73705713687184
C11orf54	1.2539361300827	2.66209841614383	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	1.24603739843614	1.24603739843614	1.24603739843614	1.73705713687184
KIAA0355	3.54293875607366	3.65350038922451	3.733475675834	3.569662681857	3.18118094493278	1.77426711732946	3.20965001532237	1.63777263072262	3.20965001532237	3.86661459989005	4.46588262494982	4.75927238784046
KIAA0895L	1.65831974556078	2.17374472129307	1.26851705604071	1.24603739843614	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	1.63777263072262	1.30831046809148	1.24603739843614	1.26851705604071
C11orf63	2.92116513511901	2.17374472129307	2.13860365812969	1.54463786572586	2.30295402866753	1.77426711732946	1.30831046809148	1.63777263072262	1.63777263072262	2.87732634409022	1.58928020130354	3.07266254103253
LOC144486	2.92116513511901	3.54293875607366	2.13860365812969	2.30295402866753	2.78715030080066	1.77426711732946	2.1970718423639	1.63777263072262	2.13860365812969	2.93408650389528	2.02594977329521	1.73705713687184
KIAA1109	4.64734303110141	4.74248832833522	5.35131023227335	5.70000976748524	5.19713457959613	4.8848560999254	3.77478526812145	3.99440750800946	4.48306412813638	5.50528540394256	5.74358947493367	5.98101858048314
KIAA1383	2.17374472129307	1.24603739843614	1.26851705604071	1.54463786572586	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.30831046809148	2.02594977329521	1.73705713687184
KIAA1430	3.36572086025867	4.05848791108005	2.93408650389528	2.92116513511901	2.78715030080066	1.77426711732946	3.20965001532237	3.99440750800946	2.50937811950592	3.7626281872205	3.18118094493278	2.50937811950592
KIAA0247	4.3869467568085	3.54293875607366	4.09366416200493	3.23066372635374	3.42524560316009	3.23066372635374	2.87732634409022	3.99440750800946	4.24332295556295	5.8007299653639	6.09280664195368	5.35131023227335
KIAA0753	2.66209841614383	2.66209841614383	2.37457388479925	2.71278319460055	2.30295402866753	1.77426711732946	1.30831046809148	2.92116513511901	2.13860365812969	1.65831974556078	2.30295402866753	2.17374472129307
C1orf43	5.06937232582024	5.63497296128806	5.53101611528314	5.34778871608722	4.91026946892384	5.2577803050281	5.8253100826075	5.34778871608722	5.6250848248301	6.12804491660942	6.21100262502786	5.90300143063743
C13orf18	4.64734303110141	4.92690439715336	4.85823059325894	4.58762304174593	5.11811381508136	4.67189649942479	5.01094347228796	3.99440750800946	4.85419468680399	5.92743105961976	5.78710862492006	6.25109105407391
KIAA0930	4.54782784313843	4.50830761708455	4.68533133630358	3.23066372635374	3.569662681857	3.733475675834	2.1970718423639	2.92116513511901	2.13860365812969	4.85823059325894	4.6609218415034	5.70331419948468
LOC344595	1.2539361300827	1.65831974556078	1.63777263072262	2.13860365812969	2.78715030080066	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	2.30295402866753	2.81270449176716	2.17374472129307
CXorf21	2.17374472129307	2.92116513511901	3.36572086025867	3.12048798855515	3.86661459989005	3.87225496903037	4.18311603037474	3.569662681857	3.42524560316009	3.86661459989005	4.6609218415034	4.3991721489758
C17orf75	2.17374472129307	2.92116513511901	2.13860365812969	2.13860365812969	2.94915634846485	2.87732634409022	2.1970718423639	1.63777263072262	2.87732634409022	2.71278319460055	2.30295402866753	1.73705713687184
C9orf156	1.2539361300827	1.65831974556078	1.63777263072262	1.54463786572586	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	2.13860365812969	3.18118094493278	2.50937811950592
KIAA1731	3.36572086025867	3.84089170845666	3.64000070958517	3.87225496903037	4.59042861966041	3.733475675834	1.30831046809148	1.63777263072262	3.42524560316009	2.30295402866753	3.72869711091662	3.07266254103253
C5orf22	2.92116513511901	3.54293875607366	3.07266254103253	2.92116513511901	2.78715030080066	3.733475675834	2.1970718423639	1.63777263072262	2.13860365812969	3.57396168543846	3.42524560316009	2.50937811950592
C19orf68	1.65831974556078	2.17374472129307	1.26851705604071	1.24603739843614	1.26851705604071	2.1970718423639	1.30831046809148	1.63777263072262	1.24603739843614	1.30831046809148	1.58928020130354	2.17374472129307
C9orf91	2.17374472129307	3.11152031972586	2.37457388479925	2.13860365812969	2.78715030080066	3.02431903998484	1.30831046809148	1.63777263072262	2.50937811950592	2.13860365812969	3.72869711091662	2.50937811950592
C14orf101	2.17374472129307	2.66209841614383	1.26851705604071	1.24603739843614	1.91201534883867	1.26851705604071	2.1970718423639	2.92116513511901	1.63777263072262	1.65831974556078	2.30295402866753	2.90037817646403
C18orf25	2.92116513511901	1.65831974556078	1.24603739843614	1.24603739843614	1.26851705604071	1.26851705604071	2.87732634409022	1.63777263072262	2.13860365812969	1.65831974556078	2.02594977329521	1.26851705604071
C3orf37	8.30452021194601	8.22530379067604	8.07701847481592	2.30295402866753	2.94915634846485	3.733475675834	1.30831046809148	3.569662681857	1.24603739843614	4.19875578152118	3.42524560316009	2.90037817646403
KIAA1467	3.11152031972586	3.84089170845666	2.71278319460055	2.92116513511901	1.91201534883867	3.02431903998484	2.1970718423639	2.92116513511901	3.86661459989005	4.54192215814795	4.12801848819083	3.48759949433808
C14orf159	1.2539361300827	1.65831974556078	1.63777263072262	1.24603739843614	2.30295402866753	1.26851705604071	1.30831046809148	1.63777263072262	2.50937811950592	2.30295402866753	3.72869711091662	2.90037817646403
C16orf62	4.70521225441586	4.50830761708455	4.64734303110141	4.01723976951091	3.42524560316009	3.23066372635374	4.46588262494982	4.52922629613562	4.52922629613562	4.85823059325894	5.46121088480589	4.58481746383144
C10orf76	2.66209841614383	2.66209841614383	3.07266254103253	2.13860365812969	2.78715030080066	2.1970718423639	1.30831046809148	1.63777263072262	2.13860365812969	3.20965001532237	2.94915634846485	3.48759949433808
C8orf76	2.66209841614383	2.17374472129307	1.26851705604071	2.13860365812969	2.78715030080066	3.23066372635374	2.87732634409022	2.92116513511901	3.00747200955627	2.30295402866753	2.02594977329521	2.50937811950592
MGC23284	2.92116513511901	2.17374472129307	2.13860365812969	1.77426711732946	2.30295402866753	2.62563333242514	2.87732634409022	2.92116513511901	3.20965001532237	2.30295402866753	3.72869711091662	3.07266254103253
LOC388796	2.92116513511901	2.92116513511901	1.91201534883867	2.13860365812969	4.24332295556295	3.59620392835603	4.46588262494982	3.99440750800946	3.69154798370386	1.24603739843614	2.02594977329521	1.26851705604071
C1orf159	3.36572086025867	1.65831974556078	2.87732634409022	2.13860365812969	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	1.63777263072262	2.71278319460055	1.58928020130354	2.17374472129307
C2orf47	4.22342148922026	3.54293875607366	4.09366416200493	3.569662681857	3.99440750800946	3.48759949433808	3.20965001532237	2.92116513511901	3.569662681857	2.71278319460055	3.18118094493278	3.23066372635374
C12orf44	4.48865996922728	4.32793657710652	4.73543806698731	4.6609218415034	3.99440750800946	4.96893866269147	3.20965001532237	3.569662681857	4.03850990482812	3.69154798370386	2.30295402866753	4.03004519446675
C5orf15	4.22342148922026	4.43381406533268	5.06441198224821	3.87225496903037	4.76307243570507	4.00041077658292	4.67908804998894	5.51414877988506	5.37270082145407	5.1711999523695	4.98903809670602	5.74675699450843
C12orf5	2.92116513511901	2.66209841614383	1.26851705604071	1.54463786572586	1.26851705604071	1.77426711732946	2.87732634409022	1.63777263072262	3.00747200955627	1.65831974556078	2.30295402866753	2.17374472129307
C8orf58	2.66209841614383	1.24603739843614	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.30831046809148	2.02594977329521	1.73705713687184
KIAA2026	1.2539361300827	2.17374472129307	1.91201534883867	2.92116513511901	2.78715030080066	2.62563333242514	2.87732634409022	1.63777263072262	2.13860365812969	3.69154798370386	2.30295402866753	4.03004519446675
C1orf109	2.66209841614383	1.65831974556078	1.63777263072262	1.24603739843614	1.26851705604071	2.1970718423639	2.1970718423639	2.92116513511901	1.63777263072262	1.30831046809148	1.24603739843614	1.26851705604071
LOC284023	1.65831974556078	1.65831974556078	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	1.63777263072262	1.30831046809148	1.24603739843614	1.26851705604071
C1orf74	1.2539361300827	2.66209841614383	2.71278319460055	2.13860365812969	1.26851705604071	1.26851705604071	1.30831046809148	2.92116513511901	2.13860365812969	2.30295402866753	2.30295402866753	1.73705713687184
KIAA1033	5.31929452764972	5.77157519220081	5.02683039046504	6.85548026423202	6.92166229270014	6.72329299086867	6.53923339260868	6.32562155134744	6.29039888328752	5.11811381508136	4.6609218415034	4.58481746383144
C1orf174	3.36572086025867	3.34927846106101	4.03004519446675	3.569662681857	1.91201534883867	3.48759949433808	4.18311603037474	3.99440750800946	4.52922629613562	3.69154798370386	3.42524560316009	4.03004519446675
C10orf118	3.11152031972586	1.24603739843614	1.91201534883867	1.24603739843614	2.78715030080066	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	2.30295402866753	2.30295402866753	2.50937811950592
KIAA1107	2.66209841614383	1.24603739843614	1.63777263072262	1.24603739843614	1.91201534883867	1.26851705604071	1.30831046809148	1.63777263072262	2.13860365812969	1.65831974556078	1.24603739843614	1.73705713687184
CXorf23	2.66209841614383	3.84089170845666	2.37457388479925	4.18311603037474	3.71350172066785	3.23066372635374	2.1970718423639	2.92116513511901	3.86661459989005	1.91201534883867	3.18118094493278	2.50937811950592
C19orf38	4.30046229617485	4.78916636036092	4.3991721489758	5.3115243524286	4.91026946892384	4.84302614334397	2.1970718423639	1.63777263072262	3.69154798370386	5.75331681304065	5.92043586727927	5.98101858048314
KIAA0368	4.70521225441586	5.2577803050281	4.76307243570507	4.70521225441586	4.50830761708455	5.09299132341654	4.31545689652382	3.99440750800946	4.52922629613562	4.19875578152118	3.91204480073569	4.28157977010661
C8orf40	3.54293875607366	1.65831974556078	1.91201534883867	2.30295402866753	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	2.13860365812969	2.30295402866753	2.02594977329521	2.50937811950592
C6orf1	3.66470076631186	3.84089170845666	3.93025662458545	4.01723976951091	3.569662681857	4.23551981732975	3.99440750800946	4.52922629613562	4.59320231146583	3.48759949433808	3.18118094493278	3.77478526812145
C11orf83	3.86661459989005	3.34927846106101	3.48759949433808	4.50830761708455	4.10274259159467	4.31786018273816	3.99440750800946	3.99440750800946	3.69154798370386	4.09366416200493	3.57396168543846	4.28157977010661
C16orf54	3.66470076631186	2.92116513511901	4.18311603037474	3.60299213262624	4.68533133630358	4.96893866269147	3.77478526812145	1.63777263072262	4.48306412813638	4.98903809670602	5.05310998803597	5.14045307911431
C3orf21	2.92116513511901	2.17374472129307	2.87732634409022	1.77426711732946	1.26851705604071	1.26851705604071	1.30831046809148	3.569662681857	2.13860365812969	2.71278319460055	3.57396168543846	1.26851705604071
C12orf23	6.4016898943591	6.43448893952075	6.80332864697275	5.93718358414715	5.45868739131777	5.46934320169311	6.1575112085747	6.89924367664898	6.49592210970426	5.5440259913015	6.17225879870601	4.92690439715336
